problem,pdf_page,layout,player_to_move,black_stones,white_stones,filename
1,2,partial-13x19,Black,5,5,problem-0001.sgf
2,2,partial-13x19,Black,7,7,problem-0002.sgf
3,2,partial-13x19,Black,11,10,problem-0003.sgf
4,2,partial-13x19,Black,10,8,problem-0004.sgf
5,2,partial-13x19,Black,8,9,problem-0005.sgf
6,2,partial-13x19,White,12,9,problem-0006.sgf
7,2,partial-13x19,Black,22,19,problem-0007.sgf
8,2,partial-13x19,White,5,8,problem-0008.sgf
9,2,partial-13x19,Black,10,8,problem-0009.sgf
10,3,partial-13x19,Black,13,11,problem-0010.sgf
11,3,partial-13x19,Black,11,11,problem-0011.sgf
12,3,partial-13x19,Black,8,9,problem-0012.sgf
13,3,partial-13x19,Black,13,11,problem-0013.sgf
14,3,partial-13x19,Black,9,9,problem-0014.sgf
15,3,partial-13x19,Black,8,8,problem-0015.sgf
16,3,partial-13x19,Black,7,7,problem-0016.sgf
17,3,partial-13x19,Black,12,14,problem-0017.sgf
18,3,partial-13x19,Black,7,7,problem-0018.sgf
19,4,partial-13x19,Black,13,14,problem-0019.sgf
20,4,partial-13x19,Black,18,19,problem-0020.sgf
21,4,partial-13x19,Black,17,18,problem-0021.sgf
22,4,partial-13x19,Black,11,12,problem-0022.sgf
23,4,partial-13x19,Black,8,7,problem-0023.sgf
24,4,partial-13x19,Black,15,15,problem-0024.sgf
25,4,partial-13x19,Black,19,19,problem-0025.sgf
26,4,partial-13x19,Black,25,27,problem-0026.sgf
27,4,partial-13x19,Black,13,12,problem-0027.sgf
28,5,partial-13x19,White,5,8,problem-0028.sgf
29,5,partial-13x19,Black,10,9,problem-0029.sgf
30,5,partial-13x19,Black,8,11,problem-0030.sgf
31,5,partial-13x19,Black,15,11,problem-0031.sgf
32,5,partial-13x19,Black,5,5,problem-0032.sgf
33,5,partial-13x19,Black,6,7,problem-0033.sgf
34,5,partial-13x19,Black,10,10,problem-0034.sgf
35,5,partial-13x19,Black,9,8,problem-0035.sgf
36,5,partial-13x19,Black,10,10,problem-0036.sgf
37,6,partial-13x19,Black,13,13,problem-0037.sgf
38,6,partial-13x19,Black,9,7,problem-0038.sgf
39,6,partial-13x19,Black,5,10,problem-0039.sgf
40,6,partial-13x19,White,8,4,problem-0040.sgf
41,6,partial-13x19,Black,5,6,problem-0041.sgf
42,6,partial-13x19,Black,6,5,problem-0042.sgf
43,6,partial-13x19,Black,13,11,problem-0043.sgf
44,6,partial-13x19,Black,5,5,problem-0044.sgf
45,6,partial-13x19,Black,11,11,problem-0045.sgf
46,7,partial-13x19,Black,5,5,problem-0046.sgf
47,7,partial-13x19,Black,8,7,problem-0047.sgf
48,7,partial-13x19,Black,10,14,problem-0048.sgf
49,7,partial-13x19,Black,9,10,problem-0049.sgf
50,7,partial-13x19,Black,11,11,problem-0050.sgf
51,7,partial-13x19,Black,13,12,problem-0051.sgf
52,7,partial-13x19,Black,4,4,problem-0052.sgf
53,7,partial-13x19,Black,7,8,problem-0053.sgf
54,7,partial-13x19,White,13,14,problem-0054.sgf
55,8,partial-13x19,Black,18,17,problem-0055.sgf
56,8,partial-13x19,Black,7,6,problem-0056.sgf
57,8,partial-13x19,Black,8,6,problem-0057.sgf
58,8,partial-13x19,Black,4,5,problem-0058.sgf
59,8,partial-13x19,Black,6,7,problem-0059.sgf
60,8,partial-13x19,Black,16,15,problem-0060.sgf
61,8,partial-13x19,Black,4,4,problem-0061.sgf
62,8,partial-13x19,Black,4,7,problem-0062.sgf
63,8,partial-13x19,Black,9,10,problem-0063.sgf
64,9,partial-13x19,Black,7,8,problem-0064.sgf
65,9,partial-13x19,Black,16,16,problem-0065.sgf
66,9,partial-13x19,Black,5,6,problem-0066.sgf
67,9,partial-13x19,White,10,8,problem-0067.sgf
68,9,partial-13x19,Black,5,6,problem-0068.sgf
69,9,partial-13x19,Black,7,5,problem-0069.sgf
70,9,partial-13x19,Black,11,11,problem-0070.sgf
71,9,partial-13x19,Black,14,15,problem-0071.sgf
72,9,partial-13x19,White,8,4,problem-0072.sgf
73,10,partial-13x19,Black,10,11,problem-0073.sgf
74,10,partial-13x19,Black,7,7,problem-0074.sgf
75,10,partial-13x19,Black,7,9,problem-0075.sgf
76,10,partial-13x19,Black,8,8,problem-0076.sgf
77,10,partial-13x19,Black,9,8,problem-0077.sgf
78,10,partial-13x19,Black,6,9,problem-0078.sgf
79,10,partial-13x19,Black,5,5,problem-0079.sgf
80,10,partial-13x19,Black,11,9,problem-0080.sgf
81,10,partial-13x19,Black,7,6,problem-0081.sgf
82,11,partial-13x19,Black,13,14,problem-0082.sgf
83,11,partial-13x19,Black,12,13,problem-0083.sgf
84,11,partial-13x19,Black,5,8,problem-0084.sgf
85,11,partial-13x19,White,13,12,problem-0085.sgf
86,11,partial-13x19,Black,19,14,problem-0086.sgf
87,11,partial-13x19,Black,19,19,problem-0087.sgf
88,11,partial-13x19,Black,14,13,problem-0088.sgf
89,11,partial-13x19,Black,9,9,problem-0089.sgf
90,11,partial-13x19,Black,15,16,problem-0090.sgf
91,12,partial-13x19,Black,13,14,problem-0091.sgf
92,12,partial-13x19,White,10,4,problem-0092.sgf
93,12,partial-13x19,White,20,14,problem-0093.sgf
94,12,partial-13x19,White,17,10,problem-0094.sgf
95,12,partial-13x19,Black,9,6,problem-0095.sgf
96,12,partial-13x19,Black,12,12,problem-0096.sgf
97,12,partial-13x19,Black,13,9,problem-0097.sgf
98,12,partial-13x19,Black,6,6,problem-0098.sgf
99,12,partial-13x19,Black,6,8,problem-0099.sgf
100,13,partial-13x19,Black,5,7,problem-0100.sgf
101,13,partial-13x19,Black,6,6,problem-0101.sgf
102,13,partial-13x19,Black,5,6,problem-0102.sgf
103,13,partial-13x19,Black,5,6,problem-0103.sgf
104,13,partial-13x19,Black,5,7,problem-0104.sgf
105,13,partial-13x19,Black,9,12,problem-0105.sgf
106,13,partial-13x19,White,10,5,problem-0106.sgf
107,13,partial-13x19,Black,15,14,problem-0107.sgf
108,13,partial-13x19,Black,13,15,problem-0108.sgf
109,14,partial-13x19,Black,8,7,problem-0109.sgf
110,14,partial-13x19,Black,9,11,problem-0110.sgf
111,14,partial-13x19,Black,9,10,problem-0111.sgf
112,14,partial-13x19,Black,13,14,problem-0112.sgf
113,14,partial-13x19,Black,13,13,problem-0113.sgf
114,14,partial-13x19,Black,14,11,problem-0114.sgf
115,14,partial-13x19,Black,12,10,problem-0115.sgf
116,14,partial-13x19,Black,20,22,problem-0116.sgf
117,14,partial-13x19,Black,19,19,problem-0117.sgf
118,15,partial-13x19,Black,8,8,problem-0118.sgf
119,15,partial-13x19,Black,17,12,problem-0119.sgf
120,15,partial-13x19,Black,11,12,problem-0120.sgf
121,15,partial-13x19,Black,11,9,problem-0121.sgf
122,15,partial-13x19,Black,11,13,problem-0122.sgf
123,15,partial-13x19,Black,12,13,problem-0123.sgf
124,15,partial-13x19,White,10,9,problem-0124.sgf
125,15,partial-13x19,Black,10,9,problem-0125.sgf
126,15,partial-13x19,White,8,11,problem-0126.sgf
127,16,partial-13x19,Black,10,11,problem-0127.sgf
128,16,partial-13x19,Black,13,19,problem-0128.sgf
129,16,partial-13x19,Black,12,12,problem-0129.sgf
130,16,partial-13x19,White,13,11,problem-0130.sgf
131,16,partial-13x19,Black,15,14,problem-0131.sgf
132,16,partial-13x19,Black,18,17,problem-0132.sgf
133,16,partial-13x19,White,17,14,problem-0133.sgf
134,16,partial-13x19,Black,23,21,problem-0134.sgf
135,16,partial-13x19,Black,12,13,problem-0135.sgf
136,17,partial-13x19,White,18,20,problem-0136.sgf
137,17,partial-13x19,Black,15,12,problem-0137.sgf
138,17,partial-13x19,Black,7,9,problem-0138.sgf
139,17,partial-13x19,Black,15,14,problem-0139.sgf
140,17,partial-13x19,Black,17,13,problem-0140.sgf
141,17,partial-13x19,Black,8,12,problem-0141.sgf
142,17,partial-13x19,Black,9,15,problem-0142.sgf
143,17,partial-13x19,Black,8,12,problem-0143.sgf
144,17,partial-13x19,Black,8,12,problem-0144.sgf
145,18,partial-13x19,White,21,14,problem-0145.sgf
146,18,partial-13x19,White,8,10,problem-0146.sgf
147,18,partial-13x19,White,11,7,problem-0147.sgf
148,18,partial-13x19,Black,12,9,problem-0148.sgf
149,18,partial-13x19,Black,12,9,problem-0149.sgf
150,18,partial-13x19,White,13,19,problem-0150.sgf
151,18,partial-13x19,Black,9,8,problem-0151.sgf
152,18,partial-13x19,Black,8,5,problem-0152.sgf
153,18,partial-13x19,Black,7,8,problem-0153.sgf
154,19,partial-13x19,Black,10,9,problem-0154.sgf
155,19,partial-13x19,White,12,11,problem-0155.sgf
156,19,partial-13x19,Black,15,10,problem-0156.sgf
157,19,partial-13x19,Black,3,4,problem-0157.sgf
158,19,partial-13x19,Black,5,7,problem-0158.sgf
159,19,partial-13x19,Black,7,8,problem-0159.sgf
160,19,partial-13x19,Black,6,6,problem-0160.sgf
161,19,partial-13x19,Black,6,6,problem-0161.sgf
162,19,partial-13x19,White,5,4,problem-0162.sgf
163,20,partial-13x19,Black,6,5,problem-0163.sgf
164,20,partial-13x19,White,6,6,problem-0164.sgf
165,20,partial-13x19,Black,8,6,problem-0165.sgf
166,20,partial-13x19,Black,6,8,problem-0166.sgf
167,20,partial-13x19,Black,10,11,problem-0167.sgf
168,20,partial-13x19,White,6,6,problem-0168.sgf
169,20,partial-13x19,Black,7,8,problem-0169.sgf
170,20,partial-13x19,Black,9,7,problem-0170.sgf
171,20,partial-13x19,Black,15,14,problem-0171.sgf
172,21,partial-13x19,Black,6,6,problem-0172.sgf
173,21,partial-13x19,Black,8,9,problem-0173.sgf
174,21,partial-13x19,Black,10,9,problem-0174.sgf
175,21,partial-13x19,Black,8,9,problem-0175.sgf
176,21,partial-13x19,White,12,9,problem-0176.sgf
177,21,partial-13x19,White,8,8,problem-0177.sgf
178,21,partial-13x19,White,12,11,problem-0178.sgf
179,21,partial-13x19,Black,18,20,problem-0179.sgf
180,21,partial-13x19,White,12,8,problem-0180.sgf
181,22,partial-13x19,Black,9,11,problem-0181.sgf
182,22,partial-13x19,Black,12,13,problem-0182.sgf
183,22,partial-13x19,White,16,12,problem-0183.sgf
184,22,partial-13x19,Black,9,7,problem-0184.sgf
185,22,partial-13x19,White,10,13,problem-0185.sgf
186,22,partial-13x19,White,9,7,problem-0186.sgf
187,22,partial-13x19,Black,9,10,problem-0187.sgf
188,22,partial-13x19,White,12,12,problem-0188.sgf
189,22,partial-13x19,White,11,17,problem-0189.sgf
190,23,partial-13x19,Black,6,6,problem-0190.sgf
191,23,partial-13x19,Black,10,9,problem-0191.sgf
192,23,partial-13x19,Black,6,7,problem-0192.sgf
193,23,partial-13x19,Black,7,5,problem-0193.sgf
194,23,partial-13x19,Black,6,5,problem-0194.sgf
195,23,partial-13x19,Black,7,7,problem-0195.sgf
196,23,partial-13x19,Black,9,12,problem-0196.sgf
197,23,partial-13x19,Black,8,9,problem-0197.sgf
198,23,partial-13x19,Black,3,6,problem-0198.sgf
199,24,partial-13x19,Black,13,9,problem-0199.sgf
200,24,partial-13x19,Black,6,4,problem-0200.sgf
201,24,partial-13x19,Black,5,7,problem-0201.sgf
202,24,partial-13x19,Black,10,13,problem-0202.sgf
203,24,partial-13x19,White,11,11,problem-0203.sgf
204,24,partial-13x19,Black,8,11,problem-0204.sgf
205,24,partial-13x19,Black,9,10,problem-0205.sgf
206,24,partial-13x19,White,10,11,problem-0206.sgf
207,24,partial-13x19,Black,15,15,problem-0207.sgf
208,25,partial-13x19,Black,22,21,problem-0208.sgf
209,25,partial-13x19,White,12,10,problem-0209.sgf
210,25,partial-13x19,Black,12,15,problem-0210.sgf
211,25,partial-13x19,Black,12,12,problem-0211.sgf
212,25,partial-13x19,White,19,16,problem-0212.sgf
213,25,partial-13x19,Black,13,15,problem-0213.sgf
214,25,partial-13x19,Black,8,5,problem-0214.sgf
215,25,partial-13x19,White,5,8,problem-0215.sgf
216,25,partial-13x19,Black,6,5,problem-0216.sgf
217,26,partial-13x19,Black,7,6,problem-0217.sgf
218,26,partial-13x19,Black,5,2,problem-0218.sgf
219,26,partial-13x19,Black,5,3,problem-0219.sgf
220,26,partial-13x19,Black,6,2,problem-0220.sgf
221,26,partial-13x19,Black,8,5,problem-0221.sgf
222,26,partial-13x19,Black,6,4,problem-0222.sgf
223,26,partial-13x19,Black,7,6,problem-0223.sgf
224,26,partial-13x19,Black,8,10,problem-0224.sgf
225,26,partial-13x19,Black,8,5,problem-0225.sgf
226,27,partial-13x19,Black,9,6,problem-0226.sgf
227,27,partial-13x19,Black,10,9,problem-0227.sgf
228,27,partial-13x19,Black,9,6,problem-0228.sgf
229,27,partial-13x19,Black,8,6,problem-0229.sgf
230,27,partial-13x19,Black,10,8,problem-0230.sgf
231,27,partial-13x19,Black,9,7,problem-0231.sgf
232,27,partial-13x19,Black,11,10,problem-0232.sgf
233,27,partial-13x19,Black,14,11,problem-0233.sgf
234,27,partial-13x19,Black,8,6,problem-0234.sgf
235,28,partial-13x19,Black,9,7,problem-0235.sgf
236,28,partial-13x19,Black,8,6,problem-0236.sgf
237,28,partial-13x19,Black,11,7,problem-0237.sgf
238,28,partial-13x19,Black,15,10,problem-0238.sgf
239,28,partial-13x19,Black,9,6,problem-0239.sgf
240,28,partial-13x19,Black,9,8,problem-0240.sgf
241,28,partial-13x19,Black,10,10,problem-0241.sgf
242,28,partial-13x19,Black,11,12,problem-0242.sgf
243,28,partial-13x19,White,12,10,problem-0243.sgf
244,29,partial-13x19,Black,18,18,problem-0244.sgf
245,29,partial-13x19,Black,15,13,problem-0245.sgf
246,29,partial-13x19,Black,9,15,problem-0246.sgf
247,29,partial-13x19,White,9,7,problem-0247.sgf
248,29,partial-13x19,Black,7,8,problem-0248.sgf
249,29,partial-13x19,White,8,8,problem-0249.sgf
250,29,partial-13x19,Black,11,8,problem-0250.sgf
251,29,partial-13x19,Black,14,13,problem-0251.sgf
252,29,partial-13x19,Black,13,14,problem-0252.sgf
253,30,partial-13x19,Black,12,13,problem-0253.sgf
254,30,partial-13x19,White,15,14,problem-0254.sgf
255,30,partial-13x19,White,11,12,problem-0255.sgf
256,30,partial-13x19,Black,9,10,problem-0256.sgf
257,30,partial-13x19,Black,17,14,problem-0257.sgf
258,30,partial-13x19,Black,18,15,problem-0258.sgf
259,30,partial-13x19,Black,6,6,problem-0259.sgf
260,30,partial-13x19,Black,10,12,problem-0260.sgf
261,30,partial-13x19,White,12,11,problem-0261.sgf
262,31,partial-13x19,Black,11,13,problem-0262.sgf
263,31,partial-13x19,Black,9,10,problem-0263.sgf
264,31,partial-13x19,Black,7,11,problem-0264.sgf
265,31,partial-13x19,Black,9,9,problem-0265.sgf
266,31,partial-13x19,Black,9,11,problem-0266.sgf
267,31,partial-13x19,Black,9,10,problem-0267.sgf
268,31,partial-13x19,Black,6,12,problem-0268.sgf
269,31,partial-13x19,Black,11,12,problem-0269.sgf
270,31,partial-13x19,Black,14,16,problem-0270.sgf
271,32,partial-13x19,Black,13,11,problem-0271.sgf
272,32,partial-13x19,Black,9,8,problem-0272.sgf
273,32,partial-13x19,Black,15,10,problem-0273.sgf
274,32,partial-13x19,Black,9,13,problem-0274.sgf
275,32,partial-13x19,Black,12,12,problem-0275.sgf
276,32,partial-13x19,Black,9,10,problem-0276.sgf
277,32,partial-13x19,Black,12,12,problem-0277.sgf
278,32,partial-13x19,Black,10,11,problem-0278.sgf
279,32,partial-13x19,Black,13,11,problem-0279.sgf
280,33,partial-13x19,Black,13,8,problem-0280.sgf
281,33,partial-13x19,Black,13,13,problem-0281.sgf
282,33,partial-13x19,Black,12,11,problem-0282.sgf
283,33,partial-13x19,White,7,10,problem-0283.sgf
284,33,partial-13x19,Black,14,17,problem-0284.sgf
285,33,partial-13x19,Black,9,7,problem-0285.sgf
286,33,partial-13x19,White,9,11,problem-0286.sgf
287,33,partial-13x19,White,9,14,problem-0287.sgf
288,33,partial-13x19,Black,11,10,problem-0288.sgf
289,34,partial-13x19,Black,12,10,problem-0289.sgf
290,34,partial-13x19,Black,11,10,problem-0290.sgf
291,34,partial-13x19,Black,11,9,problem-0291.sgf
292,34,partial-13x19,Black,14,9,problem-0292.sgf
293,34,partial-13x19,Black,13,10,problem-0293.sgf
294,34,partial-13x19,Black,13,9,problem-0294.sgf
295,34,partial-13x19,Black,11,8,problem-0295.sgf
296,34,partial-13x19,White,9,9,problem-0296.sgf
297,34,partial-13x19,Black,12,13,problem-0297.sgf
298,35,partial-13x19,Black,18,12,problem-0298.sgf
299,35,partial-13x19,Black,19,18,problem-0299.sgf
300,35,partial-13x19,Black,10,6,problem-0300.sgf
301,35,partial-13x19,White,11,6,problem-0301.sgf
302,35,partial-13x19,White,8,5,problem-0302.sgf
303,35,partial-13x19,White,9,5,problem-0303.sgf
304,35,partial-13x19,White,9,11,problem-0304.sgf
305,35,partial-13x19,Black,7,12,problem-0305.sgf
306,35,partial-13x19,Black,11,13,problem-0306.sgf
307,36,partial-13x19,Black,11,15,problem-0307.sgf
308,36,partial-13x19,Black,10,14,problem-0308.sgf
309,36,partial-13x19,Black,12,16,problem-0309.sgf
310,36,partial-13x19,White,3,6,problem-0310.sgf
311,36,partial-13x19,Black,9,7,problem-0311.sgf
312,36,partial-13x19,Black,8,5,problem-0312.sgf
313,36,partial-13x19,Black,9,6,problem-0313.sgf
314,36,partial-13x19,White,8,11,problem-0314.sgf
315,36,partial-13x19,Black,11,8,problem-0315.sgf
316,37,partial-13x19,White,6,10,problem-0316.sgf
317,37,partial-13x19,Black,13,8,problem-0317.sgf
318,37,partial-13x19,Black,12,9,problem-0318.sgf
319,37,partial-13x19,White,16,17,problem-0319.sgf
320,37,partial-13x19,Black,11,9,problem-0320.sgf
321,37,partial-13x19,Black,12,11,problem-0321.sgf
322,37,partial-13x19,Black,12,9,problem-0322.sgf
323,37,partial-13x19,Black,10,6,problem-0323.sgf
324,37,partial-13x19,White,7,10,problem-0324.sgf
325,38,partial-13x19,Black,11,16,problem-0325.sgf
326,38,partial-13x19,Black,15,11,problem-0326.sgf
327,38,partial-13x19,Black,11,17,problem-0327.sgf
328,38,partial-13x19,Black,11,7,problem-0328.sgf
329,38,partial-13x19,White,7,12,problem-0329.sgf
330,38,partial-13x19,White,7,11,problem-0330.sgf
331,38,partial-13x19,Black,11,8,problem-0331.sgf
332,38,partial-13x19,Black,10,5,problem-0332.sgf
333,38,partial-13x19,Black,9,6,problem-0333.sgf
334,39,partial-13x19,White,6,8,problem-0334.sgf
335,39,partial-13x19,White,9,13,problem-0335.sgf
336,39,partial-13x19,Black,16,12,problem-0336.sgf
337,39,partial-13x19,Black,11,7,problem-0337.sgf
338,39,partial-13x19,Black,14,8,problem-0338.sgf
339,39,partial-13x19,Black,11,8,problem-0339.sgf
340,39,partial-13x19,White,7,12,problem-0340.sgf
341,39,partial-13x19,White,8,12,problem-0341.sgf
342,39,partial-13x19,Black,17,11,problem-0342.sgf
343,40,partial-13x19,Black,4,3,problem-0343.sgf
344,40,partial-13x19,White,3,4,problem-0344.sgf
345,40,partial-13x19,Black,7,7,problem-0345.sgf
346,40,partial-13x19,Black,6,10,problem-0346.sgf
347,40,partial-13x19,Black,7,9,problem-0347.sgf
348,40,partial-13x19,Black,7,6,problem-0348.sgf
349,40,partial-13x19,Black,9,7,problem-0349.sgf
350,40,partial-13x19,Black,11,9,problem-0350.sgf
351,40,partial-13x19,Black,10,10,problem-0351.sgf
352,41,partial-13x19,Black,8,7,problem-0352.sgf
353,41,partial-13x19,White,9,15,problem-0353.sgf
354,41,partial-13x19,Black,13,10,problem-0354.sgf
355,41,partial-13x19,Black,10,12,problem-0355.sgf
356,41,partial-13x19,White,14,11,problem-0356.sgf
357,41,partial-13x19,Black,17,19,problem-0357.sgf
358,41,partial-13x19,Black,27,16,problem-0358.sgf
359,41,partial-13x19,Black,13,9,problem-0359.sgf
360,41,partial-13x19,Black,8,7,problem-0360.sgf
361,42,partial-13x19,Black,10,8,problem-0361.sgf
362,42,partial-13x19,White,7,9,problem-0362.sgf
363,42,partial-13x19,Black,11,10,problem-0363.sgf
364,42,partial-13x19,Black,8,6,problem-0364.sgf
365,42,partial-13x19,Black,14,11,problem-0365.sgf
366,42,partial-13x19,White,14,10,problem-0366.sgf
367,42,partial-13x19,Black,13,10,problem-0367.sgf
368,42,partial-13x19,Black,12,8,problem-0368.sgf
369,42,partial-13x19,Black,10,8,problem-0369.sgf
370,43,partial-13x19,Black,13,11,problem-0370.sgf
371,43,partial-13x19,Black,6,7,problem-0371.sgf
372,43,partial-13x19,Black,14,11,problem-0372.sgf
373,43,partial-13x19,Black,10,10,problem-0373.sgf
374,43,partial-13x19,White,7,10,problem-0374.sgf
375,43,partial-13x19,Black,17,12,problem-0375.sgf
376,43,partial-13x19,Black,15,12,problem-0376.sgf
377,43,partial-13x19,White,10,12,problem-0377.sgf
378,43,partial-13x19,White,15,14,problem-0378.sgf
379,44,partial-13x19,Black,13,10,problem-0379.sgf
380,44,partial-13x19,Black,18,13,problem-0380.sgf
381,44,partial-13x19,Black,13,9,problem-0381.sgf
382,44,partial-13x19,Black,12,9,problem-0382.sgf
383,44,partial-13x19,Black,12,10,problem-0383.sgf
384,44,partial-13x19,Black,9,10,problem-0384.sgf
385,44,partial-13x19,Black,7,6,problem-0385.sgf
386,44,partial-13x19,Black,13,13,problem-0386.sgf
387,44,partial-13x19,Black,5,7,problem-0387.sgf
388,45,partial-13x19,Black,8,6,problem-0388.sgf
389,45,partial-13x19,White,15,11,problem-0389.sgf
390,45,partial-13x19,Black,8,7,problem-0390.sgf
391,45,partial-13x19,White,14,12,problem-0391.sgf
392,45,partial-13x19,Black,13,9,problem-0392.sgf
393,45,partial-13x19,Black,11,12,problem-0393.sgf
394,45,partial-13x19,Black,5,7,problem-0394.sgf
395,45,partial-13x19,White,6,5,problem-0395.sgf
396,45,partial-13x19,Black,4,5,problem-0396.sgf
397,46,partial-13x19,Black,5,6,problem-0397.sgf
398,46,partial-13x19,Black,8,9,problem-0398.sgf
399,46,partial-13x19,White,10,9,problem-0399.sgf
400,46,partial-13x19,Black,10,8,problem-0400.sgf
401,46,partial-13x19,White,9,6,problem-0401.sgf
402,46,partial-13x19,Black,7,7,problem-0402.sgf
403,46,partial-13x19,Black,8,12,problem-0403.sgf
404,46,partial-13x19,Black,7,9,problem-0404.sgf
405,46,partial-13x19,White,10,10,problem-0405.sgf
406,47,partial-13x19,White,11,13,problem-0406.sgf
407,47,partial-13x19,White,9,9,problem-0407.sgf
408,47,partial-13x19,Black,12,11,problem-0408.sgf
409,47,partial-13x19,Black,16,16,problem-0409.sgf
410,47,partial-13x19,Black,22,18,problem-0410.sgf
411,47,partial-13x19,White,17,14,problem-0411.sgf
412,47,partial-13x19,Black,18,19,problem-0412.sgf
413,47,partial-13x19,White,11,11,problem-0413.sgf
414,47,partial-13x19,Black,14,17,problem-0414.sgf
415,48,partial-13x19,White,19,16,problem-0415.sgf
416,48,partial-13x19,Black,15,14,problem-0416.sgf
417,48,partial-13x19,Black,12,19,problem-0417.sgf
418,48,partial-13x19,Black,10,10,problem-0418.sgf
419,48,partial-13x19,Black,11,12,problem-0419.sgf
420,48,partial-13x19,White,15,11,problem-0420.sgf
421,48,partial-13x19,Black,4,4,problem-0421.sgf
422,48,partial-13x19,Black,4,4,problem-0422.sgf
423,48,partial-13x19,Black,14,16,problem-0423.sgf
424,49,partial-13x19,White,11,15,problem-0424.sgf
425,49,partial-13x19,Black,13,10,problem-0425.sgf
426,49,partial-13x19,White,14,13,problem-0426.sgf
427,49,partial-13x19,Black,10,15,problem-0427.sgf
428,49,partial-13x19,Black,18,19,problem-0428.sgf
429,49,partial-13x19,Black,13,16,problem-0429.sgf
430,49,partial-13x19,White,16,15,problem-0430.sgf
431,49,partial-13x19,White,3,2,problem-0431.sgf
432,49,partial-13x19,White,3,2,problem-0432.sgf
433,50,partial-13x19,White,6,5,problem-0433.sgf
434,50,partial-13x19,White,6,5,problem-0434.sgf
435,50,partial-13x19,Black,6,6,problem-0435.sgf
436,50,partial-13x19,Black,7,4,problem-0436.sgf
437,50,partial-13x19,Black,3,5,problem-0437.sgf
438,50,partial-13x19,Black,4,5,problem-0438.sgf
439,50,partial-13x19,Black,12,12,problem-0439.sgf
440,50,partial-13x19,Black,13,13,problem-0440.sgf
441,50,partial-13x19,Black,6,7,problem-0441.sgf
442,51,partial-13x19,Black,12,14,problem-0442.sgf
443,51,partial-13x19,Black,4,6,problem-0443.sgf
444,51,partial-13x19,Black,4,7,problem-0444.sgf
445,51,partial-13x19,Black,7,10,problem-0445.sgf
446,51,partial-13x19,Black,9,10,problem-0446.sgf
447,51,partial-13x19,White,16,17,problem-0447.sgf
448,51,partial-13x19,Black,9,12,problem-0448.sgf
449,51,partial-13x19,Black,20,20,problem-0449.sgf
450,51,partial-13x19,Black,16,25,problem-0450.sgf
451,52,partial-13x19,Black,8,9,problem-0451.sgf
452,52,partial-13x19,Black,11,14,problem-0452.sgf
453,52,partial-13x19,Black,5,7,problem-0453.sgf
454,52,partial-13x19,Black,7,10,problem-0454.sgf
455,52,partial-13x19,Black,8,10,problem-0455.sgf
456,52,partial-13x19,Black,8,11,problem-0456.sgf
457,52,partial-13x19,Black,9,9,problem-0457.sgf
458,52,partial-13x19,Black,12,15,problem-0458.sgf
459,52,partial-13x19,Black,8,8,problem-0459.sgf
460,53,partial-13x19,Black,12,14,problem-0460.sgf
461,53,partial-13x19,Black,12,13,problem-0461.sgf
462,53,partial-13x19,Black,11,15,problem-0462.sgf
463,53,partial-13x19,Black,19,18,problem-0463.sgf
464,53,partial-13x19,Black,15,17,problem-0464.sgf
465,53,partial-13x19,Black,11,13,problem-0465.sgf
466,53,partial-13x19,Black,10,13,problem-0466.sgf
467,53,partial-13x19,Black,10,12,problem-0467.sgf
468,53,partial-13x19,Black,10,12,problem-0468.sgf
469,54,partial-13x19,Black,8,8,problem-0469.sgf
470,54,partial-13x19,White,14,13,problem-0470.sgf
471,54,partial-13x19,Black,8,12,problem-0471.sgf
472,54,partial-13x19,Black,8,11,problem-0472.sgf
473,54,partial-13x19,Black,9,14,problem-0473.sgf
474,54,partial-13x19,Black,9,11,problem-0474.sgf
475,54,partial-13x19,Black,8,8,problem-0475.sgf
476,54,partial-13x19,Black,15,17,problem-0476.sgf
477,54,partial-13x19,Black,13,15,problem-0477.sgf
478,55,partial-13x19,Black,15,19,problem-0478.sgf
479,55,partial-13x19,Black,10,11,problem-0479.sgf
480,55,partial-13x19,White,9,9,problem-0480.sgf
481,55,partial-13x19,Black,9,13,problem-0481.sgf
482,55,partial-13x19,Black,14,15,problem-0482.sgf
483,55,partial-13x19,White,16,14,problem-0483.sgf
484,55,partial-13x19,Black,8,10,problem-0484.sgf
485,55,partial-13x19,White,13,12,problem-0485.sgf
486,55,partial-13x19,Black,12,16,problem-0486.sgf
487,56,partial-13x19,Black,23,24,problem-0487.sgf
488,56,partial-13x19,Black,21,16,problem-0488.sgf
489,56,partial-13x19,Black,2,3,problem-0489.sgf
490,56,partial-13x19,Black,3,3,problem-0490.sgf
491,56,partial-13x19,Black,5,4,problem-0491.sgf
492,56,partial-13x19,White,6,7,problem-0492.sgf
493,56,partial-13x19,Black,7,7,problem-0493.sgf
494,56,partial-13x19,Black,6,6,problem-0494.sgf
495,56,partial-13x19,Black,5,6,problem-0495.sgf
496,57,partial-13x19,Black,7,7,problem-0496.sgf
497,57,partial-13x19,Black,9,10,problem-0497.sgf
498,57,partial-13x19,Black,2,5,problem-0498.sgf
499,57,partial-13x19,Black,3,6,problem-0499.sgf
500,57,partial-13x19,White,6,3,problem-0500.sgf
501,57,partial-13x19,Black,9,7,problem-0501.sgf
502,57,partial-13x19,Black,7,6,problem-0502.sgf
